ident_a,ident_b,gse,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
BAFF-R_TACI,Zeta,gse_mf,GO:0003723,RNA binding,14,0.466021223438357,1.79945100431562,0.0104384133611691,0.0104384133611691,0.522686025408349,33,"tags=79%, list=42%, signal=55%",HSPD1/HSP90AB1/HSP90AA1/RPL22L1/PRDX1/HSPE1/TXN/NPM1/C1QBP/EIF2S2/SLIRP
BAFF-R_TACI,Zeta,gse_mf,GO:0005488,binding,69,0.500112118582481,1.73244344160306,0.0127118644067797,0.0127118644067797,0.522686025408349,63,"tags=87%, list=81%, signal=145%",HILPDA/IL2RA/HSPD1/HSP90AB1/GZMB/IFNG/FABP5/DDIT4/HSP90AA1/CYCS/RPL22L1/HLA-DRA/PRDX1/CYTIP/MT2A/HMGA1/HSPE1/MT1X/CCND2/BATF3/VDAC1/TXN/FAM162A/BNIP3/DUSP4/EIF4EBP1/NPM1/C1QBP/PAICS/EIF2S2/SLIRP/HLA-DRB1/MTHFD2/CD3G/FYB1/EVL/CD8B/TIMP1/CCL5/RGS10/ATP6V1G1/BTG1/YPEL3/XBP1/S100A4/IER2/TPT1/FGFBP2/TXNIP/TCF7/GIMAP4/RCBTB2/ID2/STK17A/B2M/ISG20/PTPRC/SYNE2/SLFN5/LTB
BAFF-R_TACI,Zeta,gse_mf,GO:0016887,ATPase activity,4,0.738154942162717,1.72371816052575,0.0223123732251521,0.0223123732251521,0.522686025408349,9,"tags=75%, list=12%, signal=70%",HSPD1/HSP90AB1/HSP90AA1
BAFF-R_TACI,Zeta,gse_mf,GO:0031625,ubiquitin protein ligase binding,4,0.731170892795649,1.72956950181947,0.0243407707910751,0.0243407707910751,0.522686025408349,9,"tags=75%, list=12%, signal=70%",HSPD1/HSP90AB1/HSP90AA1
BAFF-R_TACI,Zeta,gse_mf,GO:0044389,ubiquitin-like protein ligase binding,4,0.731170892795649,1.72956950181947,0.0243407707910751,0.0243407707910751,0.522686025408349,9,"tags=75%, list=12%, signal=70%",HSPD1/HSP90AB1/HSP90AA1
BAFF-R_TACI,Zeta,gse_mf,GO:0051082,unfolded protein binding,5,0.671232876712329,1.70045465333733,0.0323886639676113,0.0323886639676113,0.579586618367782,29,"tags=100%, list=37%, signal=67%",HSPD1/HSP90AB1/HSP90AA1/HSPE1/NPM1
BAFF-R_TACI,Zeta,gse_mf,GO:0003676,nucleic acid binding,19,0.376408016903028,1.61718462241434,0.0387096774193548,0.0387096774193548,0.593421804941169,33,"tags=68%, list=42%, signal=52%",HSPD1/HSP90AB1/HSP90AA1/RPL22L1/PRDX1/HMGA1/HSPE1/BATF3/TXN/NPM1/C1QBP/EIF2S2/SLIRP
BAFF-R_TACI,Zeta,gse_bp,GO:1903829,positive regulation of cellular protein localization,3,0.96,1.99313579017877,0.00198807157057654,0.00198807157057654,0.0857782754759239,6,"tags=100%, list=8%, signal=96%",HSP90AB1/GZMB/IFNG
BAFF-R_TACI,Zeta,gse_bp,GO:0032268,regulation of cellular protein metabolic process,19,0.558778547919743,2.45029652241084,0.00201207243460765,0.00201207243460765,0.0857782754759239,30,"tags=79%, list=38%, signal=64%",HSPD1/HSP90AB1/IFNG/DDIT4/HSP90AA1/CYCS/PRDX1/HSPE1/CCND2/TXN/FAM162A/DUSP4/EIF4EBP1/NPM1/C1QBP
BAFF-R_TACI,Zeta,gse_bp,GO:0005975,carbohydrate metabolic process,3,0.933333333333333,1.98445866503368,0.00204918032786885,0.00204918032786885,0.0857782754759239,8,"tags=100%, list=10%, signal=93%",IFNG/FABP5/DDIT4
BAFF-R_TACI,Zeta,gse_bp,GO:0062012,regulation of small molecule metabolic process,3,0.933333333333333,1.98445866503368,0.00204918032786885,0.00204918032786885,0.0857782754759239,8,"tags=100%, list=10%, signal=93%",IFNG/FABP5/DDIT4
BAFF-R_TACI,Zeta,gse_bp,GO:0017144,drug metabolic process,7,0.800753583658892,2.37722500985198,0.00207900207900208,0.00207900207900208,0.0857782754759239,13,"tags=86%, list=17%, signal=78%",HSP90AB1/IFNG/DDIT4/HSP90AA1/CYCS/PRDX1
BAFF-R_TACI,Zeta,gse_bp,GO:0001505,regulation of neurotransmitter levels,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0006809,nitric oxide biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0042133,neurotransmitter metabolic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0042136,neurotransmitter biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0045428,regulation of nitric oxide biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0045429,positive regulation of nitric oxide biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:0046209,nitric oxide metabolic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:1902947,regulation of tau-protein kinase activity,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:1903409,reactive oxygen species biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:1903426,regulation of reactive oxygen species biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:1904407,positive regulation of nitric oxide metabolic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:2000379,positive regulation of reactive oxygen species metabolic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
BAFF-R_TACI,Zeta,gse_bp,GO:2001057,reactive nitrogen species metabolic process,3,0.92,1.85400668140115,0.00208333333333333,0.00208333333333333,0.0857782754759239,9,"tags=100%, list=12%, signal=92%",HSP90AB1/IFNG/HSP90AA1
