ident_a,ident_b,gse,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
CD28,Zeta,gse_mf,GO:0003723,RNA binding,76,0.320590173246596,1.92870981948996,0.00145137880986938,0.00145137880986938,0.219375057608996,191,"tags=82%, list=56%, signal=46%",RPL22L1/HSPD1/HSP90AB1/MRPS26/DDX21/CMSS1/C1QBP/HSPE1/SLIRP/HSP90AA1/EIF2S2/PA2G4/ARID5A/PRMT1/NPM3/YBX3/NPM1/NCL/SNRPA1/GNL3/NME1/RSL1D1/SLC3A2/TXN/RAN/TFRC/CCT4/MRTO4/FKBP4/CCT6A/SERBP1/LYAR/EIF5A/TCP1/CCT5/NOC3L/MRPL4/SNU13/EBNA1BP2/LRRFIP1/EIF1AX/CNBP/PRDX1/RBM17/EIF5B/NOLC1/HSPA9/SNRPD1/FBL/MRPL3/LONP1/RSL24D1/SRA1/SRPK1/RBM8A/TSR1/SSBP1/STIP1/TUFM/YWHAE/NOL7/SRSF7
CD28,Zeta,gse_mf,GO:0005125,cytokine activity,10,0.654920227981576,2.05611778154312,0.00175131348511384,0.00175131348511384,0.219375057608996,20,"tags=50%, list=6%, signal=48%",IL5/LTA/IL13/NAMPT/IFNG
CD28,Zeta,gse_mf,GO:0003823,antigen binding,5,-0.800213546733383,-2.08117360933,0.00405679513184584,0.00405679513184584,0.243465807375582,23,"tags=80%, list=7%, signal=76%",ITGA4/IL7R/TRBC1/TRBC2
CD28,Zeta,gse_mf,GO:0003779,actin binding,8,-0.7279025861124,-2.26252520589233,0.00410677618069815,0.00410677618069815,0.243465807375582,47,"tags=75%, list=14%, signal=66%",CAPG/TMSB4X/EVL/SYNE2/GMFG/S100A4
CD28,Zeta,gse_mf,GO:0051082,unfolded protein binding,18,0.519320712838739,2.05129873737656,0.00664451827242525,0.00664451827242525,0.243465807375582,143,"tags=89%, list=42%, signal=55%",HSPD1/HSP90AB1/PFDN2/HSPE1/HSP90AA1/NPM1/LMAN1/PPID/CCT4/GRPEL1/CCT6A/TCP1/CCT5/CCT8/PTGES3/CCT7
CD28,Zeta,gse_mf,GO:0030545,receptor regulator activity,11,0.597720876664435,1.96526669518737,0.00680272108843537,0.00680272108843537,0.243465807375582,20,"tags=45%, list=6%, signal=44%",IL5/LTA/IL13/NAMPT/IFNG
CD28,Zeta,gse_mf,GO:0048018,receptor ligand activity,11,0.597720876664435,1.96526669518737,0.00680272108843537,0.00680272108843537,0.243465807375582,20,"tags=45%, list=6%, signal=44%",IL5/LTA/IL13/NAMPT/IFNG
CD28,Zeta,gse_mf,GO:0003714,transcription corepressor activity,7,0.671641791044776,1.82193673041391,0.00915750915750916,0.00915750915750916,0.286774628879892,117,"tags=100%, list=34%, signal=67%",BATF3/ZBTB32/C1QBP/ARID5A/YBX3/RYBP/BHLHE40
CD28,Zeta,gse_mf,GO:0008092,cytoskeletal protein binding,21,-0.398442144618168,-1.81960024360293,0.0120772946859903,0.0120772946859903,0.331092047298864,75,"tags=52%, list=22%, signal=44%",S100A6/RFLNB/STMN1/CAPG/ARL4C/TMSB4X/EVL/SYNE2/GMFG/PTPRC/S100A4
CD28,Zeta,gse_mf,GO:0005509,calcium ion binding,12,-0.497638760679907,-1.80322032661009,0.013215859030837,0.013215859030837,0.331092047298864,102,"tags=67%, list=30%, signal=48%",TPT1/MYL6/S100A6/MYL12A/ANXA1/NUCB2/CD69/S100A4
CD28,Zeta,gse_mf,GO:0046965,retinoid X receptor binding,3,0.784660766961652,1.60864779900991,0.0193423597678917,0.0193423597678917,0.440524557393131,76,"tags=100%, list=22%, signal=78%",HMGA1/ARID5A/VDR
CD28,Zeta,gse_mf,GO:0005126,cytokine receptor binding,11,0.550359568457351,1.80468704836334,0.0212765957446809,0.0212765957446809,0.444195595371407,20,"tags=36%, list=6%, signal=35%",IL5/LTA/IL13/IFNG
CD28,Zeta,gse_mf,GO:0003712,transcription coregulator activity,14,0.49955489398884,1.73895159814011,0.0259965337954939,0.0259965337954939,0.500985833467818,89,"tags=64%, list=26%, signal=50%",BATF3/ZBTB32/HMGA1/C1QBP/ARID5A/YBX3/NPM1/VDR/RYBP
CD28,Zeta,gse_mf,GO:0042608,T cell receptor binding,3,-0.752212389380531,-1.57430727952968,0.0331384015594542,0.0331384015594542,0.558103178738926,88,"tags=100%, list=26%, signal=75%",LCK/CD3G
CD28,Zeta,gse_mf,GO:0038023,signaling receptor activity,22,-0.340502371895693,-1.59737433238053,0.0350467289719626,0.0350467289719626,0.558103178738926,33,"tags=32%, list=10%, signal=31%",CD3G/CD8B/ITGA4/CD27/IL7R/PTPRC/CD69
CD28,Zeta,gse_mf,GO:0048306,calcium-dependent protein binding,3,-0.790560471976401,-1.60638354639191,0.0356435643564356,0.0356435643564356,0.558103178738926,75,"tags=100%, list=22%, signal=79%",ANXA1/S100A4
CD28,Zeta,gse_mf,GO:0003725,double-stranded RNA binding,7,0.567711129773926,1.56613038613717,0.0473484848484848,0.0473484848484848,0.678765880217786,75,"tags=71%, list=22%, signal=57%",HSPD1/HSP90AB1/DDX21/SLC3A2/TFRC
CD28,Zeta,gse_bp,GO:1901566,organonitrogen compound biosynthetic process,61,0.367404335129156,2.07926645470928,0.00149253731343284,0.00149253731343284,0.321444679596156,166,"tags=79%, list=49%, signal=49%",DDIT4/NAMPT/RPL22L1/IFNG/MRPS26/EIF4EBP1/C1QBP/PAICS/FABP5/CCR7/EIF2S2/PA2G4/PGAM1/PRMT1/YBX3/LAG3/NPM1/NCL/LMAN1/PSAT1/GADD45GIP1/ODC1/NME1/AK2/IRF4/LDHA/PPA1/EIF5A/ENO2/ABCE1/MRPL4/WDR45B/EIF1AX/HK1/CYC1/STAT3/CNBP/MRPL17/MTHFD1L/NUP58/ASNS/EIF5B/PDXK/NOLC1/UPP1/MRPL3/RSL24D1/EEF1E1
CD28,Zeta,gse_bp,GO:0009409,response to cold,4,0.855029585798816,1.85353491654641,0.00190839694656489,0.00190839694656489,0.321444679596156,53,"tags=100%, list=15%, signal=86%",NFKBIA/HSPD1/HSP90AA1/YBX3
CD28,Zeta,gse_bp,GO:0002704,negative regulation of leukocyte mediated immunity,3,-0.946902654867257,-1.97073844691243,0.00209205020920502,0.00209205020920502,0.321444679596156,22,"tags=100%, list=6%, signal=94%",IL7R/PTPRC
CD28,Zeta,gse_bp,GO:0002707,negative regulation of lymphocyte mediated immunity,3,-0.946902654867257,-1.97073844691243,0.00209205020920502,0.00209205020920502,0.321444679596156,22,"tags=100%, list=6%, signal=94%",IL7R/PTPRC
CD28,Zeta,gse_bp,GO:0050852,T cell receptor signaling pathway,12,-0.54284957036537,-2.06267108849545,0.00224719101123596,0.00224719101123596,0.321444679596156,98,"tags=75%, list=29%, signal=55%",CD3D/CD3E/ELF1/LCK/TRAC/CD3G/FYB1/TRBC1/PTPRC
CD28,Zeta,gse_bp,GO:0050853,B cell receptor signaling pathway,6,-0.779761904761905,-2.1751845586184,0.00228310502283105,0.00228310502283105,0.321444679596156,81,"tags=100%, list=24%, signal=78%",LCK/CD38/TRBC1/PTPRC/TRBC2
CD28,Zeta,gse_bp,GO:0050851,antigen receptor-mediated signaling pathway,14,-0.585789342577785,-2.34304262097714,0.00235294117647059,0.00235294117647059,0.321444679596156,98,"tags=79%, list=29%, signal=58%",CD3D/CD3E/ELF1/LCK/TRAC/CD3G/CD38/FYB1/TRBC1/PTPRC/TRBC2
CD28,Zeta,gse_bp,GO:0030036,actin cytoskeleton organization,15,-0.549688461300795,-2.20054235162344,0.00237529691211401,0.00237529691211401,0.321444679596156,119,"tags=87%, list=35%, signal=59%",CNN2/PYCARD/WASHC3/EPB41/KRAS/ARHGDIB/RFLNB/STMN1/ANXA1/CAPG/TMSB4X/EVL/GMFG
CD28,Zeta,gse_bp,GO:0030029,actin filament-based process,19,-0.546236516472195,-2.42100462497168,0.00241545893719807,0.00241545893719807,0.321444679596156,104,"tags=79%, list=30%, signal=58%",PYCARD/WASHC3/EPB41/MYL6/KRAS/ARHGDIB/RFLNB/STMN1/ANXA1/VIM/CAPG/TMSB4X/EVL/SYNE2/GMFG
CD28,Zeta,gse_bp,GO:0006952,defense response,64,0.344065781238028,1.96597966911283,0.00303490136570562,0.00303490136570562,0.321444679596156,42,"tags=27%, list=12%, signal=29%",IL5/GZMB/IL2RA/LTA/IL13/DDIT4/BNIP3/NAMPT/NFKBIA/HSPD1/IFNG/HSP90AB1/DDX21/VDAC1/MT2A/C1QBP/CCR7
CD28,Zeta,gse_bp,GO:0007005,mitochondrion organization,27,0.406414072433055,1.8272904932729,0.00323101777059774,0.00323101777059774,0.321444679596156,186,"tags=89%, list=54%, signal=44%",GZMB/BNIP3/CYCS/HSPD1/VDAC1/LMNA/SLIRP/HSP90AA1/LMAN1/GRPEL1/PRELID1/PHB/COA4/FAM162A/PMAIP1/WDR45B/NDUFAB1/STAT3/TIMM13/LONP1/PDCD5/SSBP1/TOMM40/YWHAE
CD28,Zeta,gse_bp,GO:0060341,regulation of cellular localization,27,0.42884643130823,1.93383042889463,0.0032626427406199,0.0032626427406199,0.321444679596156,144,"tags=74%, list=42%, signal=47%",GZMB/IL13/IFNG/HSP90AB1/LMNA/HSP90AA1/LMAN1/GNL3/TXN/RAN/CCT4/RALB/CCT6A/TCP1/PMAIP1/CCT5/CCT8/SRI/CCT7/NUP58
CD28,Zeta,gse_bp,GO:0033135,regulation of peptidyl-serine phosphorylation,5,0.810089020771513,1.92017012885142,0.00397614314115308,0.00397614314115308,0.321444679596156,69,"tags=100%, list=20%, signal=81%",DDIT4/IFNG/HSP90AB1/HSP90AA1/TXN
CD28,Zeta,gse_bp,GO:0009607,response to biotic stimulus,45,0.360897482566636,1.89607041761243,0.00466562986003111,0.00466562986003111,0.321444679596156,42,"tags=31%, list=12%, signal=31%",IL2RA/LTA/IL13/DDIT4/BATF3/BNIP3/NFKBIA/HSPD1/IFNG/DDX21/HMGA1/MT2A/C1QBP/CCR7
CD28,Zeta,gse_bp,GO:0005975,carbohydrate metabolic process,14,0.603658536585366,2.15014060267179,0.00488599348534202,0.00488599348534202,0.321444679596156,144,"tags=100%, list=42%, signal=60%",DDIT4/IFNG/FABP5/PGAM1/SLC3A2/SLC2A3/LDHA/CREM/PMAIP1/RBKS/ENO2/HK1/STAT3/NUP58
CD28,Zeta,gse_bp,GO:0002429,immune response-activating cell surface receptor signaling pathway,18,-0.497552007391087,-2.168136172888,0.00490196078431373,0.00490196078431373,0.321444679596156,98,"tags=72%, list=29%, signal=54%",CD3D/CD3E/ELF1/KRAS/PRKACB/LCK/TRAC/CD3G/CD38/FYB1/TRBC1/PTPRC/TRBC2
CD28,Zeta,gse_bp,GO:0043603,cellular amide metabolic process,36,0.383393955856545,1.90147416131109,0.00495049504950495,0.00495049504950495,0.321444679596156,166,"tags=81%, list=49%, signal=46%",RPL22L1/IFNG/MRPS26/EIF4EBP1/MTHFD2/C1QBP/HSP90AA1/EIF2S2/PA2G4/PGAM1/YBX3/NPM1/NCL/GADD45GIP1/PPA1/EIF5A/ABCE1/MRPL4/EIF1AX/STAT3/CNBP/MRPL17/MTHFD1L/ASNS/EIF5B/NOLC1/MRPL3/RSL24D1/EEF1E1
CD28,Zeta,gse_bp,GO:0002699,positive regulation of immune effector process,15,0.540004944076612,1.97453235958344,0.00503355704697987,0.00503355704697987,0.321444679596156,27,"tags=40%, list=8%, signal=39%",IL5/LTA/IL13/HSPD1/IFNG/DDX21
CD28,Zeta,gse_bp,GO:0072525,pyridine-containing compound biosynthetic process,11,0.56797583081571,1.84553174439628,0.00516351118760757,0.00516351118760757,0.321444679596156,154,"tags=100%, list=45%, signal=57%",DDIT4/NAMPT/IFNG/PGAM1/PSAT1/LDHA/ENO2/HK1/STAT3/NUP58/PDXK
CD28,Zeta,gse_bp,GO:0032270,positive regulation of cellular protein metabolic process,49,0.350282867159596,1.87958157244635,0.00615384615384615,0.00615384615384615,0.321444679596156,109,"tags=55%, list=32%, signal=44%",IL5/IL13/NFKBIA/CYCS/HSPD1/CCND2/IFNG/HSP90AB1/LMNA/C1QBP/HSPE1/CCR7/HSP90AA1/PRMT1/YBX3/NPM1/GNL3/TXN/DCUN1D5/RALB/PRELID1/PHB/EIF5A/CSF2/FAM162A/BIRC3/PMAIP1
CD28,Zeta,gse_bp,GO:0036293,response to decreased oxygen levels,20,0.497309597333111,2.05473894395106,0.0062402496099844,0.0062402496099844,0.321444679596156,34,"tags=35%, list=10%, signal=33%",HILPDA/LTA/DDIT4/BNIP3/NAMPT/EIF4EBP1/LMNA
CD28,Zeta,gse_bp,GO:0051186,cofactor metabolic process,20,0.465114417564519,1.88214011845645,0.00649350649350649,0.00649350649350649,0.321444679596156,157,"tags=90%, list=46%, signal=52%",DDIT4/NAMPT/IFNG/MTHFD2/HSP90AA1/PGAM1/PSAT1/SLC2A3/LDHA/RBKS/ENO2/HK1/STAT3/MTHFD1L/NUP58/PRDX1/PDXK/HSPA9
CD28,Zeta,gse_bp,GO:0007015,actin filament organization,9,-0.592442127128306,-1.95071757308159,0.00656455142231947,0.00656455142231947,0.321444679596156,104,"tags=89%, list=30%, signal=64%",PYCARD/WASHC3/RFLNB/STMN1/CAPG/TMSB4X/EVL/GMFG
