ident_a,ident_b,gse,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0044877,protein-containing complex binding,6,0.7,1.98706538857146,0.0050761421319797,0.0050761421319797,0.248888888888889,27,"tags=100%, list=36%, signal=70%",HLA-DRA/HLA-DRB1/VIM/CD74/GMFG/FYB1
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0003823,antigen binding,9,0.620416258440647,2.0281936700565,0.00746268656716418,0.00746268656716418,0.248888888888889,22,"tags=78%, list=29%, signal=63%",HLA-DRA/HLA-DRB1/TRBC2/HLA-DPA1/TRBC1/HLA-DPB1/ITGA4
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0042605,peptide antigen binding,5,0.703847911575365,1.75390753247124,0.0147420147420147,0.0147420147420147,0.248888888888889,16,"tags=80%, list=21%, signal=68%",HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0023023,MHC protein complex binding,3,0.835616438356164,1.71626810504694,0.022271714922049,0.022271714922049,0.248888888888889,15,"tags=100%, list=20%, signal=84%",HLA-DRA/HLA-DRB1/CD74
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0023026,MHC class II protein complex binding,3,0.835616438356164,1.71626810504694,0.022271714922049,0.022271714922049,0.248888888888889,15,"tags=100%, list=20%, signal=84%",HLA-DRA/HLA-DRB1/CD74
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0005125,cytokine activity,7,-0.624745438127034,-1.69592445095731,0.0245499181669394,0.0245499181669394,0.248888888888889,13,"tags=57%, list=17%, signal=52%",NAMPT/IL13/IL5/LTA
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0033218,amide binding,8,0.550715177362917,1.72724670229961,0.0267379679144385,0.0267379679144385,0.248888888888889,16,"tags=62%, list=21%, signal=55%",HLA-DRA/HLA-DRB1/HLA-DPA1/CD74/HLA-DPB1
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0042277,peptide binding,8,0.550715177362917,1.72724670229961,0.0267379679144385,0.0267379679144385,0.248888888888889,16,"tags=62%, list=21%, signal=55%",HLA-DRA/HLA-DRB1/HLA-DPA1/CD74/HLA-DPB1
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0005126,cytokine receptor binding,6,-0.646328280009111,-1.66654169208958,0.028006589785832,0.028006589785832,0.248888888888889,8,"tags=50%, list=11%, signal=49%",IL13/IL5/LTA
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0003779,actin binding,3,0.794520547945206,1.59822898675887,0.0311111111111111,0.0311111111111111,0.248888888888889,18,"tags=100%, list=24%, signal=79%",S100A4/TMSB4X/GMFG
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0030545,receptor regulator activity,8,-0.562721481566736,-1.59226730536733,0.0478547854785479,0.0478547854785479,0.319031903190319,13,"tags=50%, list=17%, signal=46%",NAMPT/IL13/IL5/LTA
BAFF-R_TACI_CD40_4-1BB,CD28,gse_mf,GO:0048018,receptor ligand activity,8,-0.562721481566736,-1.59226730536733,0.0478547854785479,0.0478547854785479,0.319031903190319,13,"tags=50%, list=17%, signal=46%",NAMPT/IL13/IL5/LTA
